_id,mmsi,shipCallSigns,shipName,shipSize,shipType,shipWidth
677d3f3e2b3a105b2dc5ad32,994126949,,WS17-2,41,,61
677d99d52b3a105b2dd33f91,477966100,VRVK2,ZIM DIAMOND,272,"Cargo ship, General",43
677db46f2b3a105b2dd787f3,413056491,@@@@@@@,255AMG,88,"Cargo ship, General",18
677db9e92b3a105b2dd8698f,477915400,VRPH9,XIN FU HAI,292,"Cargo ship, General",45
677dda1a2b3a105b2dde6ef2,413266140,BKSH4,HAO  FU  6,97,"Cargo ship, General",16
677de8bb2b3a105b2de14ef2,374654000,3FBQ4,ULTRA CRIMSON,200,"Cargo ship, General",32
677deca42b3a105b2de21e17,413249920,BPIG5,MING HE,147,"Cargo ship, General",21
677df6f62b3a105b2de3f544,566281000,9V3365,SUN BRAVE,127,"Cargo ship, General",19
677e269f2b3a105b2dec3066,352004088,3E7601,TONG DE 56,189,"Cargo ship, General",30
677ec5a02b3a105b2d057976,357533000,3EXW4,KEN SHIN,178,"Cargo ship, General",29
677ee65e2b3a105b2d0a1db4,636016242,D5FE7,YM MODESTY,292,"Cargo ship, General",40
677ef4c62b3a105b2d0c2ebc,441824000,DSRG5,CK ANGIE,229,"Cargo ship, General",32
677ef6582b3a105b2d0c74f4,413513080,BPEX9,JIN HAI YU,190,"Cargo ship, General",30
677ef8272b3a105b2d0cc431,357451000,HORB,HAMBURG CITY,180,"Cargo ship, General",30
677f01282b3a105b2d0e40bc,413269840,@@@@@@@,TENG YUE 2,68,"Cargo ship, General",12
677f185b2b3a105b2d1271eb,413609130,BPXJ8,YUAN DONG LI LIN,100,"Tanker, Category Y",16
677f19962b3a105b2d12a02c,598216322,1234567,ANHANG8,115,"Cargo ship, General",14
677f259e2b3a105b2d147635,412521203,@@@@@@@,19688,54,"Vessel, Fishing",7
677f27c32b3a105b2d14c6f0,374263000,3FHQ7,WAH SHAN,292,"Cargo ship, General",45
677f3b0f2b3a105b2d184047,413594720,@@@@@@@,YUAN XIANG YOU 1,138,"Tanker, General",19
677f4e172b3a105b2d1af8e6,352004912,3E7134,BAI DE  66,125,"Cargo ship, General",18
677f7dd32b3a105b2d22a352,667002398,9LS2101,ZHONG DA 7,97,"Cargo ship, General",16
677f9ad62b3a105b2d2725a5,352150000,3EPW8,CHEER SKY,145,"Cargo ship, General",22
677fac142b3a105b2d29e7b5,240778000,SVAB6,SUVRETTA,250,"Tanker, No additional information",44
677fb74b2b3a105b2d2b68a0,636014299,A8SU7,ILIA,190,"Cargo ship, No additional information",32
677fd38f2b3a105b2d2fbe8d,209485000,5BCK2,MEGALOHARI,225,"Cargo ship, No additional information",32
677ff0822b3a105b2d343331,477351300,VRIA8,BOCHEM GHENT,170,"Tanker, General",26
6780509f2b3a105b2d41dbce,413625000,BOXC9,WANG DA 27,225,"Cargo ship, General",32
67805b422b3a105b2d43a693,352773000,3FPC8,DA HUA,153,"Cargo ship, General",23
67808a222b3a105b2d4b3d6f,414772000,BPXF,SHI LONG LING,180,"Cargo ship, General",29
6780a4262b3a105b2d4f79c8,677020500,5IM305,SUN VOYAGE,70,"Cargo ship, General",12
6780a5682b3a105b2d4fc02d,413537150,BCEG,JIANG HAI SHUN,149,"Cargo ship, General",21
6780a58e2b3a105b2d4fc81a,413323740,BCDI8,TONG QING 2,97,"Cargo ship, General",16
6780ab852b3a105b2d50d05c,636023071,5LLU7,NEW MAXIMUM,183,"Cargo ship, General",32
6780c6f42b3a105b2d5584e4,525120018,YDEQ2,MV.CTP MAKASSAR,162,"Cargo ship, General",26
6780ebd62b3a105b2d5bedbb,440270000,D7ON,YOUNG GLORY,206,"Cargo ship, General",32
6781418b2b3a105b2d679ae1,255915639,CQ2097,EDGAR,260,"Cargo ship, No additional information",43
678146882b3a105b2d683991,352004617,3E6899,EVER CONCORD,139,"Cargo ship, General",20
678153612b3a105b2d69fe96,538009138,V7A4367,CLEAROCEAN MARAUDER,183,"Tanker, General",32
6781610b2b3a105b2d6bacee,538002041,V7FX8,G ATLANTIC,225,"Cargo ship, General",32
678176d42b3a105b2d6ebc68,413544620,@@@@@@@,YUN XIANG 17,96,"Tanker, General",15
678189f72b3a105b2d70fc00,636023005,5LLM2,GRACE LEO,182,"Tanker, General",31
6781af9c2b3a105b2d75837b,412362850,BOGS4,CHENG XING 116,64,"Cargo ship, General",12
6781c7182b3a105b2d78d5f9,538010859,V7A7525,OCEAN CADENCE,200,"Cargo ship, General",32
6781e5cd2b3a105b2d7cf864,636023458,5LNU9,ARRABBIATA,179,"Cargo ship, General",30
6781f26d2b3a105b2d7e9523,414552000,BOSX2,CHANG SHUN NAN HAI,199,"Cargo ship, General",34
678226b32b3a105b2d86a2fa,312085000,V3PQ,GOLDEN VALLEY,99,"Cargo ship, General",16
67823a3b2b3a105b2d898bbe,412462857,01336,YUEXINHUIYU01336,52,"Vessel, Fishing",7
678269982b3a105b2d9026e0,538002403,V7IL8,GREAT WENXING,225,"Cargo ship, Category Y",32
678287032b3a105b2d93ce4b,538009633,V7A4979,EVER ZENITH,229,"Cargo ship, General",32
678293be2b3a105b2d9555a3,412000327,1234567,QIONGLINYU80036,0,"Cargo ship, General",0
6782c1742b3a105b2d9aa4f5,412500689,23,GUI BEI YU 39229,42,"Vessel, Fishing",7
6782c8992b3a105b2d9b6783,352004869,3E7098,ROYAL GALAXY,170,"Cargo ship, General",27
6782ce4c2b3a105b2d9c0aaf,219031309,OULR2,IBERIAN BULKER,180,"Cargo ship, General",30
6782fac52b3a105b2da122d7,312707000,V3NF7,WAN DA 9,160,"Cargo ship, General",24
678301c82b3a105b2da1ee8d,311001086,C6FE7,ADORA MEDITERRANEA,293,"Passenger ship, No additional information",32
67830f3f2b3a105b2da38eba,574001080,3WCU9,ROYAL16,91,"Cargo ship, General",16
678320982b3a105b2da5cf5c,538011216,V7A6801,CULTURE,180,"Tanker, General",32
67832ab82b3a105b2da6f5cf,355891000,3FNQ3,AOM JULIA,225,"Cargo ship, No additional information",32
67832be52b3a105b2da710a0,413493240,@@@@@@@,DANYUNHAO,12,"Vessel, Pleasure craft",4
67836b122b3a105b2dadf962,413461160,000000,YUEJIANGMENHU8063,64,Reserved for regional use,6
6783c3d22b3a105b2db7d201,565655665,@@@@@@@,1,40,"Vessel, Fishing",6
6783e3942b3a105b2dbacec7,800352008,XIPU,XIPU81577,46,"Vessel, Fishing",64
678410762b3a105b2dbec034,636018664,D5QU3,NICHOLAS,190,"Cargo ship, No additional information",33
67841aac2b3a105b2dbf92f8,352005020,3E7228,HUA ZHENG HAI YANG,161,"Cargo ship, General",26
6784277b2b3a105b2dc0b1b6,413357470,,LONGYANG26,76,"Cargo ship, General",17
6784758d2b3a105b2dc81b82,414638000,BOZF4,JIU HUA NING XIN,209,"Cargo ship, General",36
678476a92b3a105b2dc8390e,563625000,S6BH6,KOTA RAJIN,146,"Cargo ship, General",22
67847b4f2b3a105b2dc8c330,413282950,@@@@@@@,QI SHENG 918,85,"Cargo ship, General",15
67847bca2b3a105b2dc8cf90,477054000,VRXP6,OCEAN PRINCE,190,"Cargo ship, General",33
67848b102b3a105b2dcaa1c0,477222800,VRLR3,ZHE HAI 2,179,"Cargo ship, General",28
6784a56f2b3a105b2dce1334,413123456,@@@@@@@,AIS TEST,62,Law enforcement vessel,25
6784ac322b3a105b2dceea57,373383000,3EWM,DIAMOND QUEEN,207,"Cargo ship, General",32
6784ca232b3a105b2dd2cace,413704340,BQOD,HENG XUAN7,106,"Cargo ship, General",16
6784cdcd2b3a105b2dd33ef8,356440000,3EYT6,MSC MAGALI,253,"Cargo ship, General",42
6784f0952b3a105b2dd8624c,563154600,9V7201,SUNNY BAY,200,"Cargo ship, General",32
678550142b3a105b2de4d827,563247200,9V8053,EL JUNIPER,210,"Cargo ship, General",37
6785598a2b3a105b2de61192,667001593,9LU2396,SHEN YU 21,180,"Cargo ship, General",30
678565942b3a105b2de7a1b8,538008811,V7A2788,INCRES,172,"Cargo ship, General",28
6785976e2b3a105b2dee667b,538011298,V7A6925,GOLDEN FAITH,227,"Cargo ship, General",36
678597a12b3a105b2dee6bd2,413586440,@@@@@@@,TONG QU 27,127,"Cargo ship, General",20
6785af992b3a105b2df2499a,636018271,D5OY7,SANTA CAROLINA,199,"Cargo ship, General",32
6785d9742b3a105b2df9326d,352004253,3E7737,BLOOM HALO,199,"Cargo ship, General",36
6785e0b22b3a105b2dfa500d,413212910,@@@@@@@,BAO CHANG LUN,36,"Vessel, Engaged in dredging or underwater operations",12
6785edf22b3a105b2dfcc0f8,413875343,BPRP4,CHINACOASTGUARD3302,99,Law enforcement vessel,15
6785f7302b3a105b2dfe6ee9,413875346,BPRP7,CHINACOASTGUARD 3305,111,Law enforcement vessel,14
67861c752b3a105b2d02e69c,412376250,@@@@@@@,SANHANGBO 601,84,"Other types of ship, General",43
6786220a2b3a105b2d03c804,413043030,BSXS,SANHANGTUO6001,61,Tug,13
67863dee2b3a105b2d089db4,374840000,3EQN8,MEDI NEWPORT,229,"Cargo ship, General",32
67865c4b2b3a105b2d0d09da,413611320,@@@@@@@,YU ZHOU 31,100,"Tanker, General",16
6786732b2b3a105b2d0fc09c,413381130,BSIA4,SHEN KUO,64,"Other types of ship, General",23
6786b4192b3a105b2d171217,440622000,D8SV,NEW SILVER,130,"Tanker, Category Y",20
6786e3282b3a105b2d1c76eb,538010528,V7A6176,CRETANSEA,225,"Cargo ship, General",32
6786f4a62b3a105b2d1ed967,413572060,BPLL8,DONG GUI 20,120,"Tanker, Category Y",20
6786fe012b3a105b2d1ffb1d,441838000,DSRH5,KOOKYANG SINGAPORE,117,"Cargo ship, General",19
6787020c2b3a105b2d208b27,413302960,BOFT8,HAI EN 302,99,"Other types of ship, General",32
67870fd42b3a105b2d228ff7,413368940,0,DE RONG 168,117,"Cargo ship, General",19
678736522b3a105b2d286ec2,414752000,BPKK,XIN XU ZHOU,255,"Cargo ship, General",37
678747042b3a105b2d2afe5f,477269200,VRSK3,OCEAN TIME,229,"Cargo ship, General",32
6787975a2b3a105b2d371987,352003419,3E7563,BRIGHT FUJI,172,"Cargo ship, No additional information",28
6787b4422b3a105b2d3b6764,413587240,BPPH2,HENG ZHOU 005,97,"Tanker, Category Y",14
6787d9eb2b3a105b2d407bfd,255915944,CQ2402,EURYBIA,300,"Cargo ship, General",50
6787ea3e2b3a105b2d428cea,413251160,BOLI3,CHANG SHUN JIANG HAI,190,"Cargo ship, General",32
678800992b3a105b2d455c49,241155000,SVBL4,COMMON VENTURE,190,"Cargo ship, General",32
67880fe72b3a105b2d4739b4,352004845,3E7078,MING YU 168,190,"Cargo ship, General",32
67880ffa2b3a105b2d473b5b,413459780,@@@@@@@,CHENG QING 16,147,"Cargo ship, General",21
6788219d2b3a105b2d497f0d,312572000,V3NJ9,KANG HUA 5,149,"Cargo ship, General",22
678827ca2b3a105b2d4a1d68,413226610,BOFA9,TIAN YI HAI GONG,76,"Other types of ship, General",22
67883b542b3a105b2d4c8e6a,413009966,0,9966,47,"Cargo ship, General",12
67884f2d2b3a105b2d4f9a0e,677036700,5IM467,SC 607,95,"Cargo ship, General",18
678854692b3a105b2d50767e,413275210,BOOQ3,BAO DE 8120,120,"Tanker, General",17
6788600f2b3a105b2d521f30,413608380,BPXI2,FENG YI 6,100,"Tanker, General",19
6788b66f2b3a105b2d5e1d58,413562690,BPLD8,NAN HAI 168,90,"Cargo ship, General",18
6788bbf62b3a105b2d5f0e3e,414783000,BRJT,BAO DE LING,189,"Cargo ship, General",32
6788d4eb2b3a105b2d632938,477904400,VRMV2,YUEHAI STAR,114,"Tanker, Category Z",18
6788ed7e2b3a105b2d66a504,413339970,BOXW8,XING RUN ZHI XING,106,"Cargo ship, General",22
6788f5a42b3a105b2d67ceae,413462280,BSPE,LING HANG 68,0,"Cargo ship, General",0
6788fb8a2b3a105b2d68b235,538004331,V7WL6,XIN HAI TONG 36,189,"Cargo ship, General",32
6789025a2b3a105b2d69af8e,413300930,BFBE,FU LONG,96,"Cargo ship, General",16
678929ab2b3a105b2d6f12a1,413398540,BPDK7,HOU DE 198,154,"Cargo ship, General",42
678948052b3a105b2d72c9a6,414297000,BRYU,CHANG YANG JIN FA,225,"Cargo ship, General",32
678950a92b3a105b2d7401f9,413539710,BPHS2,DA SHENG YI HAO,90,"Other types of ship, General",12
678954b22b3a105b2d74701d,413229620,BOFJ2,TAN SUO ER HAO,87,"Other types of ship, No additional information",19
678960452b3a105b2d75f253,232024278,MGBE2,BERGE YOTEI,199,"Cargo ship, General",32
678979652b3a105b2d797fa9,477634100,VRFI8,ANGELE N,190,"Cargo ship, General",33
67897d4b2b3a105b2d7a1197,354794000,HPJU,RAINBOW SYMPHONY,101,"Cargo ship, General",20
6789947a2b3a105b2d7d9570,538004314,V7WJ3,ALMAR,197,"Cargo ship, No additional information",32
67899f552b3a105b2d7f4878,413229730,BOFJ9,XING HANG 1888,95,Not available / no ship,23
6789ae612b3a105b2d818fdf,412909090,@@@@@@@,AN DA TUO,40,Tug,10
6789b5282b3a105b2d82854f,413488480,BQNY,HAI YANG SHI YOU 678,75,Tug,18
6789cb502b3a105b2d85ec0d,626525000,TRBY4,WANG,225,"Reserved for future use, General",32
678a244c2b3a105b2d937b2f,636015815,D5CZ3,KARPATY,229,"Cargo ship, General",32
678a27392b3a105b2d9403e6,413245490,@@@@@@@,HONG DE DA JIAN,100,"Cargo ship, General",22
678a3cc42b3a105b2d96fa04,477638900,VRLC5,BBG BRIGHT,229,"Cargo ship, General",32
678a4d4a2b3a105b2d9965df,255806483,CQET8,EDWARD OLDENDORFF,180,"Cargo ship, No additional information",30
678a651c2b3a105b2d9ca1e7,412365240,@@@@@@@,KANGNUO18,33,"Cargo ship, General",9
678a69052b3a105b2d9d31a7,563138300,9V6877,BORDO MAVI,199,"Cargo ship, General",32
678a837b2b3a105b2d9fec3e,352001693,3E2713,XINTIAN 30,106,"Tanker, Category X",17
678abd622b3a105b2da65764,413500333,1234567,1,0,"Vessel, Fishing",0
678ac19e2b3a105b2da6d71b,413251590,BOLL4,GUOXIANG3,128,"Cargo ship, General",19
678aee702b3a105b2dac8912,413557630,TEST,ZHEN XIN 7,107,Not available / no ship,21
678af84e2b3a105b2dae2960,563206600,9V8789,STOLT RINDO,122,"Tanker, General",20
678b02322b3a105b2dafa4b5,413030111,0234567,-,29,Not specified 3,6
678b0a572b3a105b2db0f292,538008184,V7A2055,SILVER LADY,158,"Cargo ship, General",25
678b0ead2b3a105b2db19960,412430720,,HONG      DE      17,78,"Cargo ship, General",12
678b1bad2b3a105b2db390a7,412611116,<234567,1,0,"Other types of ship, General",0
678b72f92b3a105b2dc03b3e,636017903,D5NG5,AQUATAURUS,198,"Cargo ship, General",32
678b76dd2b3a105b2dc0da0f,477340500,VRJW6,CHINA PROSPERITY,300,"Cargo ship, General",50
678bc3522b3a105b2dca5748,413318940,S9A3127,SAMIA2,109,"Cargo ship, General",22
678bc7262b3a105b2dcab400,413882177,,1,46,"Vessel, Fishing",64
678bd1712b3a105b2dcbb20e,563164500,9V7540,ANNA J,229,"Cargo ship, General",32
678c03602b3a105b2dd13fe4,412297000,BPVA8,GUO JIA NENG YUAN605,210,"Cargo ship, General",34
678c0d602b3a105b2dd25841,373523000,3FIY5,PACFIC COMRADE,154,"Cargo ship, General",25
678c16e92b3a105b2dd37582,413228080,BOEZ2,ZHONG GU DIZHONG HAI,171,"Cargo ship, General",27
678c1c6f2b3a105b2dd4337d,538005771,V7GW2,HAFNIA AMBER,184,"Tanker, Category Z",27
678c363c2b3a105b2dd7a88b,308322000,C6FN7,SILVER WHISPER,186,"Passenger ship, General",25
678c397a2b3a105b2dd82c5e,414684000,BOAO7,DING XIN 102,200,"Cargo ship, General",32
678c3ec02b3a105b2dd8e800,994136768,,SSD 6 WIND FARM PIPE,0,,0
678c457d2b3a105b2dd9dd1e,994136946,,BHXGQYPE3           ,0,,0
678c45a52b3a105b2dd9e14d,413287770,@@@@@@@,ZHEN XIN 18,130,"Cargo ship, General",35
678c47972b3a105b2dda2e28,994136945,,BHXGQYPE2           ,0,,0
678c479d2b3a105b2dda2f2d,994136947,,BHXGQHGH1           ,0,,0
678c49372b3a105b2dda668c,994136885,,MAZHOU ROCK         ,0,,0
678c538d2b3a105b2ddbbb5c,994136944,,BHXGQYPE1           ,0,,0
678c53f52b3a105b2ddbc858,477399200,VRFJ8,HE TONG,327,"Cargo ship, General",55
678c7c232b3a105b2de0c66e,538003461,V7QX8,BALTIC WOLF,292,"Cargo ship, General",45
678c800a2b3a105b2de13ee5,373260000,3EXX3,MAERSK NARVIK,172,"Cargo ship, General",33
678c86ce2b3a105b2de215c2,370732000,3FYI3,GLORIOUS MAPLE,200,"Cargo ship, General",32
678c8a2f2b3a105b2de27943,371207000,3EXU9,MG KRONOS,228,"Cargo ship, General",35
678c935f2b3a105b2de3a4de,636092675,D5KK8,NORDIC MALMOE,180,"Cargo ship, General",30
678cb9582b3a105b2de8a83d,994126752,,INNER ROUTES 2,0,,0
678cbc802b3a105b2de91c2f,636023095,5LLX7,CHEM ABBEY,185,"Tanker, Category Y",28
678ccaf72b3a105b2deb62a0,215226000,9HA2676,AMAPOLA,180,"Cargo ship, General",32
678cccd22b3a105b2debaf44,994126764,,INNER ROUTES 14,0,,0
678ccea42b3a105b2debf0fe,994126772,,CHUAN NAN 4,0,,0
678cd1482b3a105b2dec4e3d,994126766,,INNER ROUTES 16,0,,0
678cd14b2b3a105b2dec4e99,994126763,,INNER ROUTES 13,0,,0
678cd1bc2b3a105b2dec62de,994126753,,INNER ROUTES 3,0,,0
678cd2472b3a105b2dec7c66,994126756,,INNER ROUTES 6,0,,0
678cd2a62b3a105b2dec8d16,994126760,,INNER ROUTES 10,0,,0
678cd51c2b3a105b2deceb4b,994126757,,INNER ROUTES 7,0,,0
678ce4432b3a105b2deee4e1,994126770,,CHUAN NAN 2,0,,0
678ce7142b3a105b2def42bc,994126768,,INNER ROUTES 18,0,,0
678ce8352b3a105b2def66a8,994126765,,INNER ROUTES 15,0,,0
678ce8732b3a105b2def7031,994126761,,INNER ROUTES 11,0,,0
678cecb52b3a105b2deff6ba,994126769,,CHUAN NAN 1,0,,0
678ceeec2b3a105b2df04626,994121874,,XUWEN FENGDIAN S1,6,,6
678cf2d02b3a105b2df0b8bc,994126758,,INNER ROUTES 8,0,,0
678cfd482b3a105b2df22345,994126771,,CHUAN NAN 3,0,,0
678d19c32b3a105b2df5daf8,994126762,,INNER ROUTES 12,0,,0
678d1bdc2b3a105b2df61da3,413500135,,,0,"Vessel, Fishing",0
678d24652b3a105b2df73e6f,563187500,9V7393,WAN HAI 361,204,"Cargo ship, Category Z",35
678d41082b3a105b2dfa87ae,413579310,BPNP3,TANG WANG 56,185,"Cargo ship, General",30
678d67bc2b3a105b2dfe1738,232007361,MAVU2,BERGE MULHACEN,300,"Cargo ship, General",49
678d980f2b3a105b2d044f24,413141000,BPBO,XIN SHAN TOU,263,"Cargo ship, Category OS",32
678d9e0c2b3a105b2d052c32,372720000,3EWT2,XING GUANG 18,140,"Cargo ship, General",20
678da3be2b3a105b2d05e495,412328042,1234567,QIONGLINYU12126,28,"Cargo ship, General",6
678da5142b3a105b2d0612da,413491720,@@@@@@@,YUEGUANGZHOUHUO 0203,100,"Cargo ship, General",23
678da9f22b3a105b2d06b5ce,636024586,5LTH8,FORTUNE ALLIANCE,288,"Cargo ship, General",45
678db74f2b3a105b2d0897dd,372490000,3ECH,SKY WIND,172,"Cargo ship, General",27
678dc7f42b3a105b2d0af00e,413361930,BOZH3,ZHONGJIN8,97,"Cargo ship, General",16
678dd17d2b3a105b2d0c2379,413318430,BOWH5,HUAXINCHANGRONG,117,"Cargo ship, General",21
678dd75c2b3a105b2d0cf44a,941525321,,0284                ,0,,0
678ddb842b3a105b2d0d7dd2,413472650,BPOO4,SHENG HANG TIAO ZHAN,112,"Tanker, General",17
678ddd5b2b3a105b2d0dce05,538090642,V7A7292,CETUS SEI,178,"Cargo ship, General",29
678de4b72b3a105b2d0ebdaa,357279000,3FEI4,FAIR OCEAN,179,"Cargo ship, General",28
678de71c2b3a105b2d0f094c,538010725,V7A7327,MICHALIS JR,292,"Cargo ship, General",45
678df6d72b3a105b2d110e8d,414340000,BQYV,TONG DE 98,190,"Cargo ship, General",32
678df9b72b3a105b2d117804,413475030,BQPA,HUA RAN 166,97,"Tanker, General",15
678e17442b3a105b2d154652,477990800,VRAV2,GH FORTUNE,225,"Cargo ship, General",32
678e21842b3a105b2d16a97a,538008140,V7A2006,CENTURY SHANGHAI,229,"Cargo ship, General",32
678e30352b3a105b2d1898b9,477271700,VRNG3,GNG CONCORD2,225,"Cargo ship, General",32
678e361e2b3a105b2d195309,311773000,C6TT6,PROTEFS,225,"Cargo ship, No additional information",32
678e38d82b3a105b2d19acab,352005116,3E8292,LING HONG,250,"Tanker, No additional information",44
678e3f362b3a105b2d1a79ca,210396000,5BYX5,MARIA,292,"Cargo ship, General",45
678e53752b3a105b2d1cd562,414558000,BOTM5,DING XIN 107,200,"Cargo ship, General",32
678e8a2b2b3a105b2d22a718,538003717,V7ST5,TANJA,261,"Cargo ship, Category X",32
678ecb472b3a105b2d2983aa,413247510,BOKT7,JIASHENG56,158,"Cargo ship, General",24
678ed7412b3a105b2d2adc29,538009376,V7A4658,CAPTAIN DIMITRIS,200,"Cargo ship, General",32
678f07c92b3a105b2d310f2a,412503358,03358,03358,62,"Vessel, Fishing",12
678f12962b3a105b2d32a1e6,413603220,XIPU,,0,"Vessel, Fishing",0
678f18062b3a105b2d3365b9,413294860,BOTS9,BAO YANG 118,106,"Cargo ship, General",20
678f19db2b3a105b2d33a241,122150088,,,0,"Other types of ship, General",0
678f1f052b3a105b2d344a2b,413633106,,,0,"Vessel, Fishing",0
678f321e2b3a105b2d36c53e,413000006,123,HAI OU 1,60,"Cargo ship, General",18
678f39fc2b3a105b2d37c9fb,413493830,@@@@@@@,HEHAI679,83,"Other types of ship, General",15
678f779d2b3a105b2d3e9a95,412468450,@@@@@@@,CHANGSHENG802,27,Tug,7
678f8cbd2b3a105b2d411a10,413609210,@@@@@@@,HAI LV 01,44,"Passenger ship, General",12
678f960a2b3a105b2d422d05,413218710,BHOY,HUA JIANG 2,190,"Cargo ship, General",32
678f9a452b3a105b2d42a24d,351339000,3FLE6,ZHONG SHAN MEN,189,"Cargo ship, General",32
678f9a472b3a105b2d42a2a2,414896000,BPKB6,NING YUAN TIAN JIN,197,"Cargo ship, General",35
678f9c772b3a105b2d42d98b,636091203,A8KP8,LIBERTY,190,"Cargo ship, General",32
678f9e512b3a105b2d431f6f,563205200,9V8602,MAERSK YOKOHAMA,186,"Cargo ship, General",36
679028642b3a105b2d51589a,412500233,00233,00233,974,"Vessel, Fishing",70
67905b822b3a105b2d5840a6,477528400,VRTF4,SEASPAN ADONIS,333,"Cargo ship, Category Z",46
67906cb92b3a105b2d5a7c8c,212841000,5BND4,NICOSIA PEGASUS,229,"Cargo ship, General",32
67907c312b3a105b2d5c7245,255806437,CQEO2,HANSA OSTERBURG,175,"Cargo ship, General",27
6790ddd22b3a105b2d6782cd,677078200,5IM882,SC 610,100,"Cargo ship, General",23
6790f6cd2b3a105b2d69e0d4,413492850,BOKG,TIAN EN,190,"Cargo ship, General",28
679100e22b3a105b2d6ab094,413304440,BPLM4,FU LONG 31HAO,117,"Tanker, General",16
679107682b3a105b2d6b50da,413233140,BOGH3,ZHONGYIDA,149,"Cargo ship, General",22
67912de52b3a105b2d6ef1fd,413357320,BHGT3,JIA XIN 1,158,"Cargo ship, General",23
679130f62b3a105b2d6f49fb,412000084,1234567,QIONGLINYU11667,29,"Cargo ship, General",5
679179082b3a105b2d75e67d,351199000,H9LX,TARIEL,225,"Cargo ship, General",32
6791aff92b3a105b2d7c58b8,372161000,3EMN9,MARIO,225,"Cargo ship, General",32
6791b3442b3a105b2d7cb668,636023489,5LNY8,AOMARI,229,"Cargo ship, General",32
6791ba232b3a105b2d7d9794,412917286,,,44,"Vessel, Fishing",12
6791bad42b3a105b2d7dae07,352003495,3E5154,KAI RUI,224,"Cargo ship, General",32
6791bbd92b3a105b2d7dcf71,352004552,HOA5618,TRUONG MINH DREAM 01,199,"Cargo ship, No additional information",32
6791c6b92b3a105b2d7f3777,820002222,04295,QIONGYANGYU33022,17,"Vessel, Fishing",4
6791dc3d2b3a105b2d819e0d,352002807,3E5094,CARLTON TRADER,229,"Cargo ship, General",32
6791ed3d2b3a105b2d838366,372072000,3EHO3,IRIS,96,"Tanker, General",15
67921ab62b3a105b2d89bb27,412060803,AH#AQPP,"(,%C$CH0)ONF",156,"Cargo ship, General",23
67921d8f2b3a105b2d8a0bde,538009659,V7A5007,CLIPPER TRENT,181,"Cargo ship, General",30
6792213a2b3a105b2d8a6eaf,412521788,11683,QIONG DAN YU 11683,16,"Vessel, Fishing",4
6792370b2b3a105b2d8cacc7,225420000,EAUZ,VALENCIA KNUTSEN,290,"Tanker, General",46
67924fa32b3a105b2d8eaf43,403647000,HZKX,AMWAJ,183,"Tanker, Category Z",35
6792ce292b3a105b2d9895b0,477317700,VRIF3,HEBEI DYNASTY,295,"Cargo ship, General",46
6792ecd52b3a105b2d9bd0f0,412761870,BLFX5,ZHONG  YONG  19,140,"Cargo ship, General",20
6792fae42b3a105b2d9d31a9,412251350,BOVX7,ZI JING SHI WU HAO,127,"Cargo ship, General",21
6792fc742b3a105b2d9d5ed7,636023385,5LNL5,HYGGE,183,"Tanker, General",32
67930ecc2b3a105b2d9f9270,413800842,XIPU,XIPU00842,44,"Vessel, Fishing",12
67931b3d2b3a105b2da12b15,412811199,11199,QIONGDANYU11199,46,"Vessel, Fishing",64
67932fe32b3a105b2da32bb5,413267810,BOIU7,HENGXING638,78,"Cargo ship, No additional information",16
6793342f2b3a105b2da3a394,412211095,,11095,0,"Vessel, Fishing",0
67934b982b3a105b2da6c2ba,353212000,3EFC7,SEA AQUARIUS,190,"Cargo ship, General",32
679352c62b3a105b2da7b070,413316440,BOVT2,LING YU,144,"Tanker, Category Y",23
67935faf2b3a105b2da96161,413266991,466450,,109,"Cargo ship, General",18
679360f32b3a105b2da98c0f,352004625,3E6907,G HENG TAI 1,163,"Cargo ship, General",26
679361992b3a105b2da9a1fb,413275560,BKVV5,ZHEN YANG DONG HAI,190,"Cargo ship, General",32
6793a0c32b3a105b2daff5f4,311000316,C6BO2,AFRICAN PIPER,180,"Cargo ship, General",30
6793a5dd2b3a105b2db06c3f,412524997,0011858,QIONGDANYU11858,26,"Vessel, Fishing",5
6793bd072b3a105b2db27598,476889000,23515,CHINACOASTGUARD23515,0,"Vessel, Towing",0
6793e8ca2b3a105b2db62947,209692000,5BHC6,CONTSHIP YEN,146,"Cargo ship, General",22
6793f8382b3a105b2db756a3,413313110,BOVD9,HAISHENGJIA877,130,"Cargo ship, General",26
6793fb812b3a105b2db79b8d,413274140,BORQ5,HAISHENGJIA777,99,"Cargo ship, No additional information",23
